,Isoelectric Point,Tiny,Small,Aliphatic,Aromatic,Non-polar,Polar,Charged,Basic,Acidic
P38286,1.72312118467196,0.2968299711815562,0.4553314121037464,0.3314121037463977,0.09798270893371758,0.5417867435158501,0.45821325648414984,0.2219020172910663,0.138328530259366,0.08357348703170028
Q08911,-0.4131702713342627,0.26861702127659576,0.5106382978723404,0.31648936170212766,0.09574468085106383,0.526595744680851,0.4734042553191489,0.2872340425531915,0.14893617021276595,0.13829787234042554
P53157,1.6494107938543534,0.27692307692307694,0.4230769230769231,0.26153846153846155,0.16923076923076924,0.5461538461538461,0.45384615384615384,0.23846153846153847,0.15384615384615385,0.08461538461538462
P32901,-1.2345826717540467,0.281198003327787,0.47753743760399336,0.2911813643926789,0.16805324459234608,0.6123128119800333,0.3876871880199667,0.1913477537437604,0.09151414309484193,0.09983361064891846
P21182,-1.0692403815274785,0.24242424242424243,0.44191919191919193,0.23232323232323232,0.16414141414141414,0.4772727272727273,0.5227272727272727,0.2878787878787879,0.1414141414141414,0.14646464646464646
Q01662,0.45587404560739914,0.2997416020671835,0.5271317829457365,0.23255813953488372,0.11627906976744186,0.5012919896640827,0.49870801033591733,0.27648578811369506,0.16020671834625322,0.11627906976744186
P14540,-0.9071132456661364,0.3008356545961003,0.5069637883008357,0.2841225626740947,0.12534818941504178,0.5403899721448467,0.4596100278551532,0.27298050139275765,0.13649025069637882,0.13649025069637882
P43544,0.1626400595195881,0.24324324324324326,0.47297297297297297,0.32432432432432434,0.12612612612612611,0.536036036036036,0.46396396396396394,0.26576576576576577,0.14864864864864866,0.11711711711711711
P06785,-0.01764674451571937,0.2236842105263158,0.4473684210526316,0.23684210526315788,0.13157894736842105,0.5296052631578947,0.47039473684210525,0.3157894736842105,0.16776315789473684,0.14802631578947367
P37297,0.22063191788497463,0.27842105263157896,0.46473684210526317,0.31,0.12421052631578948,0.5236842105263158,0.4763157894736842,0.2363157894736842,0.12947368421052632,0.10684210526315789
P81450,1.8532753965679916,0.2542372881355932,0.5254237288135594,0.2711864406779661,0.1694915254237288,0.6271186440677966,0.3728813559322034,0.23728813559322035,0.15254237288135594,0.0847457627118644
P41948,-0.2844450169338879,0.3847695390781563,0.5731462925851704,0.3286573146292585,0.13627254509018036,0.6593186372745491,0.3406813627254509,0.1402805611222445,0.07615230460921844,0.06412825651302605
P18238,1.944847756081301,0.3517915309446254,0.50814332247557,0.30944625407166126,0.11400651465798045,0.6026058631921825,0.3973941368078176,0.20195439739413681,0.13355048859934854,0.06840390879478828
P53315,-1.2530995793019268,0.25882352941176473,0.49411764705882355,0.30980392156862746,0.11372549019607843,0.5647058823529412,0.43529411764705883,0.24705882352941178,0.11764705882352941,0.12941176470588237
P53128,-0.9122336766922384,0.23166666666666666,0.47,0.2783333333333333,0.13,0.535,0.465,0.24666666666666667,0.12333333333333334,0.12333333333333334
Q01519,-1.2473837493193016,0.2289156626506024,0.4939759036144578,0.18072289156626506,0.18072289156626506,0.4939759036144578,0.5060240963855421,0.30120481927710846,0.14457831325301204,0.1566265060240964
P07259,-0.8995516789182884,0.2827461607949413,0.5221318879855466,0.3229448961156278,0.1002710027100271,0.5415537488708221,0.458446251129178,0.24841915085817526,0.12375790424570912,0.12466124661246612
Q05911,-0.4370457694908544,0.26556016597510373,0.470954356846473,0.33402489626556015,0.10580912863070539,0.5228215767634855,0.47717842323651455,0.2800829875518672,0.14522821576763487,0.13485477178423236
P39104,-0.3961418611776914,0.275797373358349,0.4878048780487805,0.27204502814258913,0.09193245778611632,0.45121951219512196,0.5487804878048781,0.2776735459662289,0.14352720450281425,0.13414634146341464
P25628,0.7192190040777316,0.25245901639344265,0.4377049180327869,0.2721311475409836,0.1918032786885246,0.5622950819672131,0.4377049180327869,0.2180327868852459,0.12622950819672132,0.09180327868852459
P32643,-0.5598170343259946,0.23745819397993312,0.46153846153846156,0.23076923076923078,0.1505016722408027,0.4882943143812709,0.5117056856187291,0.3210702341137124,0.16387959866220736,0.15719063545150502
P50861,-0.37095648531674846,0.2781065088757396,0.4911242603550296,0.3431952662721893,0.10059171597633136,0.591715976331361,0.40828402366863903,0.26627218934911245,0.14201183431952663,0.1242603550295858
P40495,0.5360147451554585,0.31805929919137466,0.5309973045822103,0.33962264150943394,0.0673854447439353,0.5498652291105122,0.4501347708894879,0.24797843665768193,0.1320754716981132,0.11590296495956873
P32579,0.04183361124097556,0.2934272300469484,0.5305164319248826,0.3286384976525822,0.07746478873239436,0.5352112676056338,0.4647887323943662,0.2535211267605634,0.13615023474178403,0.11737089201877934
P41909,1.7189533919762958,0.22528735632183908,0.43448275862068964,0.31839080459770114,0.12183908045977011,0.535632183908046,0.46436781609195404,0.2540229885057471,0.1528735632183908,0.10114942528735632
P38999,-1.3347883161369474,0.30493273542600896,0.5381165919282511,0.32286995515695066,0.10089686098654709,0.5627802690582959,0.437219730941704,0.257847533632287,0.1210762331838565,0.1367713004484305
Q06685,1.1186126241136776,0.24607329842931938,0.47731239092495636,0.2556719022687609,0.09598603839441536,0.4694589877835951,0.5305410122164049,0.30279232111692844,0.16841186736474695,0.1343804537521815
P43601,-1.138247120588549,0.328,0.538,0.264,0.096,0.486,0.514,0.23,0.112,0.118
P39003,0.3645993855723503,0.3263157894736842,0.5175438596491229,0.3298245614035088,0.13859649122807016,0.643859649122807,0.356140350877193,0.16842105263157894,0.0912280701754386,0.07719298245614035
P32626,-1.0809697409709904,0.2643171806167401,0.5154185022026432,0.30837004405286345,0.12334801762114538,0.5418502202643172,0.4581497797356828,0.23348017621145375,0.1145374449339207,0.11894273127753303
P32327,-0.3892947731776715,0.2805084745762712,0.5110169491525424,0.3220338983050847,0.09576271186440678,0.5466101694915254,0.4533898305084746,0.26610169491525426,0.13898305084745763,0.1271186440677966
P25372,1.2249508777487697,0.2440944881889764,0.4645669291338583,0.29133858267716534,0.09448818897637795,0.5669291338582677,0.4330708661417323,0.25196850393700787,0.14960629921259844,0.10236220472440945
P48525,1.4017248279405894,0.24067164179104478,0.42350746268656714,0.27052238805970147,0.125,0.5093283582089553,0.4906716417910448,0.2966417910447761,0.1791044776119403,0.11753731343283583
P61829,0.5195221940597582,0.3815789473684211,0.5263157894736842,0.4868421052631579,0.09210526315789473,0.7894736842105263,0.21052631578947367,0.06578947368421052,0.039473684210526314,0.02631578947368421
P14065,0.5079119144075506,0.2403846153846154,0.4967948717948718,0.3076923076923077,0.10256410256410256,0.5096153846153846,0.49038461538461536,0.2692307692307692,0.15064102564102563,0.11858974358974358
Q06405,2.1125121022383118,0.2871287128712871,0.4752475247524752,0.3069306930693069,0.18811881188118812,0.594059405940594,0.40594059405940597,0.25742574257425743,0.2079207920792079,0.04950495049504951
P00447,0.9528535546175417,0.30472103004291845,0.5064377682403434,0.30042918454935624,0.13304721030042918,0.5450643776824035,0.45493562231759654,0.22317596566523606,0.12875536480686695,0.0944206008583691
P40416,1.826422903628782,0.26666666666666666,0.46956521739130436,0.33768115942028987,0.10434782608695652,0.5463768115942029,0.45362318840579713,0.23478260869565218,0.14202898550724638,0.0927536231884058
P38720,-0.31409588496875707,0.3067484662576687,0.5132924335378323,0.3128834355828221,0.11042944785276074,0.5807770961145194,0.41922290388548056,0.2474437627811861,0.12883435582822086,0.11860940695296524
P47169,-1.1714108424669063,0.2697642163661581,0.4986130374479889,0.2884882108183079,0.108876560332871,0.5013869625520111,0.4986130374479889,0.260748959778086,0.1262135922330097,0.13453536754507628
P38125,1.1281985473137053,0.30594405594405594,0.49125874125874125,0.32167832167832167,0.1451048951048951,0.6171328671328671,0.38286713286713286,0.17657342657342656,0.10664335664335664,0.06993006993006994
P47088,1.3106883274881498,0.23821339950372208,0.41687344913151364,0.3250620347394541,0.20595533498759305,0.6401985111662531,0.3598014888337469,0.15632754342431762,0.10173697270471464,0.05459057071960298
Q04430,-0.4620525256648402,0.3106267029972752,0.4822888283378747,0.24795640326975477,0.14168937329700274,0.5204359673024523,0.47956403269754766,0.20708446866485014,0.10899182561307902,0.09809264305177112
P15624,-0.9343825178749113,0.23865546218487396,0.4756302521008403,0.292436974789916,0.1092436974789916,0.5109243697478991,0.4890756302521008,0.2907563025210084,0.14453781512605043,0.146218487394958
P80235,-0.12720015251603858,0.29839883551673946,0.5138282387190685,0.2780203784570597,0.12954876273653565,0.5007278020378457,0.4992721979621543,0.2445414847161572,0.1324599708879185,0.11208151382823872
P38221,0.9397547775740263,0.2800875273522976,0.4551422319474836,0.32166301969365424,0.16849015317286653,0.5929978118161926,0.40700218818380746,0.19474835886214442,0.12035010940919037,0.07439824945295405
P39986,-0.33469668886446885,0.2757201646090535,0.4823045267489712,0.3234567901234568,0.11275720164609053,0.5662551440329218,0.4337448559670782,0.23292181069958848,0.12098765432098765,0.11193415637860082
P38627,-1.0265502763447454,0.26124567474048443,0.486159169550173,0.29411764705882354,0.10207612456747404,0.5311418685121108,0.4688581314878893,0.2768166089965398,0.13667820069204153,0.14013840830449828
P53688,1.4541199361146544,0.24324324324324326,0.4945945945945946,0.2702702702702703,0.0972972972972973,0.5108108108108108,0.4891891891891892,0.2756756756756757,0.17027027027027028,0.10540540540540541
P00958,-0.3179659781861596,0.2396804260985353,0.4780292942743009,0.2782956058588549,0.13581890812250333,0.5059920106524634,0.4940079893475366,0.27163781624500666,0.14380825565912117,0.1278295605858855
P47176,0.06249395503234006,0.30851063829787234,0.5079787234042553,0.2765957446808511,0.10372340425531915,0.5585106382978723,0.44148936170212766,0.22872340425531915,0.1196808510638298,0.10904255319148937
P28817,0.7817358945126955,0.29,0.502,0.27,0.106,0.502,0.498,0.23,0.126,0.104
P36033,1.3530807331926207,0.29535864978902954,0.48523206751054854,0.3206751054852321,0.16033755274261605,0.6047819971870605,0.3952180028129395,0.2039381153305204,0.1308016877637131,0.07313642756680731
P47190,-0.13523803842910526,0.2602921646746348,0.46879150066401065,0.29880478087649404,0.17795484727755645,0.6042496679946879,0.39575033200531207,0.21248339973439576,0.11686586985391766,0.09561752988047809
Q08914,0.2083666993805911,0.32489451476793246,0.5316455696202531,0.3037974683544304,0.13924050632911392,0.5611814345991561,0.4388185654008439,0.25316455696202533,0.13924050632911392,0.11392405063291139
P25568,0.8357385798693746,0.2935606060606061,0.49242424242424243,0.3484848484848485,0.14583333333333334,0.6136363636363636,0.38636363636363635,0.1553030303030303,0.08712121212121213,0.06818181818181818
Q12205,-1.0416734098404414,0.24263839811542992,0.4628975265017668,0.254416961130742,0.10836277974087162,0.47820965842167257,0.5217903415783275,0.26383981154299174,0.12956419316843346,0.13427561837455831
Q05789,-1.1037139811101875,0.19469026548672566,0.415929203539823,0.2743362831858407,0.048672566371681415,0.415929203539823,0.584070796460177,0.3008849557522124,0.14601769911504425,0.15486725663716813
P06780,-0.6682391843089187,0.2822966507177033,0.5215311004784688,0.2966507177033493,0.07655502392344497,0.5311004784688995,0.4688995215311005,0.2583732057416268,0.1291866028708134,0.1291866028708134
P37292,1.1306396830354513,0.3142857142857143,0.5040816326530613,0.28775510204081634,0.11020408163265306,0.5448979591836735,0.45510204081632655,0.24081632653061225,0.14081632653061224,0.1
P17709,-0.5908373199608672,0.29,0.49,0.296,0.098,0.526,0.474,0.268,0.138,0.13
P32363,0.06553048971060957,0.25663716814159293,0.48451327433628316,0.3141592920353982,0.13053097345132744,0.5353982300884956,0.4646017699115044,0.25,0.1415929203539823,0.1084070796460177
P47912,-0.3609537828471542,0.2737752161383285,0.4884726224783862,0.30835734870317005,0.10951008645533142,0.5634005763688761,0.4365994236311239,0.26368876080691644,0.13688760806916425,0.12680115273775217
P54070,-1.1661117917538475,0.21973094170403587,0.437219730941704,0.23318385650224216,0.16367713004484305,0.515695067264574,0.484304932735426,0.2825112107623318,0.1367713004484305,0.14573991031390135
Q08548,1.6821577364631453,0.2520193861066236,0.41033925686591277,0.2520193861066236,0.17609046849757673,0.555735056542811,0.44426494345718903,0.2568659127625202,0.1631663974151858,0.09369951534733441
P38986,-1.2120765911974594,0.30446194225721784,0.5485564304461942,0.30708661417322836,0.09186351706036745,0.5538057742782152,0.4461942257217848,0.2125984251968504,0.10236220472440945,0.11023622047244094
Q12680,-0.3389240214557857,0.28205128205128205,0.5053613053613054,0.2993006993006993,0.0979020979020979,0.531002331002331,0.468997668997669,0.2699300699300699,0.1407925407925408,0.12913752913752913
P40054,-1.0939494382232027,0.3049040511727079,0.5266524520255863,0.3326226012793177,0.08742004264392324,0.5266524520255863,0.47334754797441364,0.2046908315565032,0.10021321961620469,0.1044776119402985
P46655,0.2386129663719834,0.2245762711864407,0.4788135593220339,0.2966101694915254,0.10875706214689265,0.5112994350282486,0.4887005649717514,0.3248587570621469,0.17231638418079095,0.15254237288135594
P40350,1.111289216948439,0.23952095808383234,0.4101796407185629,0.3323353293413174,0.12874251497005987,0.5568862275449101,0.4431137724550898,0.2754491017964072,0.15868263473053892,0.11676646706586827
P32487,-0.09719204510725565,0.29623567921440264,0.49918166939443537,0.3469721767594108,0.15057283142389524,0.6235679214402619,0.37643207855973815,0.1718494271685761,0.09165302782324058,0.08019639934533551
Q02891,0.2744559835546965,0.2807017543859649,0.49780701754385964,0.26096491228070173,0.1513157894736842,0.5175438596491229,0.4824561403508772,0.25877192982456143,0.14692982456140352,0.1118421052631579
P06106,-0.4237088328647285,0.30405405405405406,0.5247747747747747,0.29504504504504503,0.14864864864864866,0.5585585585585585,0.44144144144144143,0.23198198198198197,0.12387387387387387,0.10810810810810811
Q12359,-1.6426691165552356,0.36,0.5490909090909091,0.2909090909090909,0.14545454545454545,0.6290909090909091,0.3709090909090909,0.12363636363636364,0.05090909090909091,0.07272727272727272
Q04895,0.4289620127725379,0.2929133858267717,0.5039370078740157,0.3291338582677165,0.1795275590551181,0.6456692913385826,0.3543307086614173,0.15905511811023623,0.08818897637795275,0.07086614173228346
P05374,0.8091837864084283,0.23705408515535098,0.44188722669735325,0.28768699654775604,0.17261219792865362,0.5477560414269275,0.4522439585730725,0.21173762945914845,0.11967779056386652,0.09205983889528194
P32264,-0.23151404969895126,0.26869158878504673,0.5093457943925234,0.3294392523364486,0.0794392523364486,0.5257009345794392,0.4742990654205608,0.26869158878504673,0.1425233644859813,0.1261682242990654
P37012,-0.3187995367252921,0.29525483304042177,0.5114235500878734,0.2688927943760984,0.13005272407732865,0.5430579964850615,0.45694200351493847,0.2601054481546573,0.13532513181019332,0.12478031634446397
P39924,0.04903793861490972,0.3049645390070922,0.4875886524822695,0.3191489361702128,0.14893617021276595,0.6436170212765957,0.35638297872340424,0.18085106382978725,0.09574468085106383,0.0851063829787234
P07246,0.8492541361824577,0.3253333333333333,0.544,0.3253333333333333,0.10133333333333333,0.5813333333333334,0.4186666666666667,0.24,0.13866666666666666,0.10133333333333333
P33327,-0.9884447431272431,0.23076923076923078,0.4697802197802198,0.2847985347985348,0.12728937728937728,0.5009157509157509,0.4990842490842491,0.260989010989011,0.12912087912087913,0.13186813186813187
P38066,-0.4956330268127641,0.2985507246376812,0.5130434782608696,0.26666666666666666,0.08695652173913043,0.48695652173913045,0.5130434782608696,0.2898550724637681,0.15072463768115943,0.1391304347826087
P52893,-0.07170896976805062,0.27702702702702703,0.46790540540540543,0.28378378378378377,0.11486486486486487,0.5101351351351351,0.48986486486486486,0.24662162162162163,0.13513513513513514,0.11148648648648649
P13586,-1.0424474284839222,0.28421052631578947,0.5157894736842106,0.32526315789473687,0.07578947368421053,0.5294736842105263,0.4705263157894737,0.23789473684210527,0.1168421052631579,0.12105263157894737
P0CW40,-1.0928181802058081,0.24787775891341257,0.466893039049236,0.2071307300509338,0.16468590831918506,0.48047538200339557,0.5195246179966044,0.30560271646859083,0.1494057724957555,0.15619694397283532
P26637,-0.9008020167269875,0.25963302752293577,0.4504587155963303,0.2761467889908257,0.13211009174311927,0.5293577981651376,0.4706422018348624,0.29724770642201837,0.14770642201834863,0.14954128440366973
P38816,-0.166020164481369,0.34210526315789475,0.5321637426900585,0.3128654970760234,0.0935672514619883,0.5497076023391813,0.4502923976608187,0.23684210526315788,0.12573099415204678,0.1111111111111111
P40025,-1.2275569640670696,0.17757009345794392,0.3925233644859813,0.26791277258566976,0.13395638629283488,0.4797507788161994,0.5202492211838006,0.3052959501557632,0.14641744548286603,0.1588785046728972
Q12211,0.6815302501297958,0.23713235294117646,0.44669117647058826,0.24632352941176472,0.11029411764705882,0.4797794117647059,0.5202205882352942,0.34191176470588236,0.18198529411764705,0.15992647058823528
P25379,1.1006911155223205,0.3055555555555556,0.5277777777777778,0.31666666666666665,0.09166666666666666,0.55,0.45,0.2222222222222222,0.13055555555555556,0.09166666666666666
P53598,0.9059956567391446,0.3434650455927052,0.5167173252279635,0.3161094224924012,0.08206686930091185,0.574468085106383,0.425531914893617,0.22188449848024316,0.12462006079027356,0.0972644376899696
P36421,0.9165937581652631,0.23857868020304568,0.46954314720812185,0.3020304568527919,0.09898477157360407,0.5456852791878173,0.4543147208121827,0.26649746192893403,0.1446700507614213,0.1218274111675127
P16387,0.6041283857817438,0.32857142857142857,0.5023809523809524,0.2761904761904762,0.11428571428571428,0.5642857142857143,0.4357142857142857,0.25476190476190474,0.14047619047619048,0.11428571428571428
P53178,-0.866387957039931,0.2722772277227723,0.46534653465346537,0.29207920792079206,0.11386138613861387,0.5495049504950495,0.4504950495049505,0.22772277227722773,0.11386138613861387,0.11386138613861387
P38715,-0.04158178256796327,0.2415902140672783,0.44648318042813456,0.2966360856269113,0.1345565749235474,0.5412844036697247,0.45871559633027525,0.2782874617737003,0.1529051987767584,0.12538226299694188
P21595,1.1156356293310596,0.22903885480572597,0.4437627811860941,0.3128834355828221,0.13701431492842536,0.5685071574642127,0.43149284253578735,0.24335378323108384,0.1390593047034765,0.10429447852760736
P53099,1.0011404099915961,0.32469775474956825,0.5043177892918825,0.3281519861830743,0.15889464594127806,0.6303972366148531,0.3696027633851468,0.16753022452504318,0.10189982728842832,0.06563039723661486
Q10740,-0.3381500028123054,0.2444113263785395,0.46348733233979134,0.2637853949329359,0.15499254843517138,0.5022354694485842,0.4977645305514158,0.2697466467958271,0.14307004470938897,0.12667660208643816
P27616,-0.8216734954050182,0.2549019607843137,0.46405228758169936,0.2973856209150327,0.1111111111111111,0.5065359477124183,0.4934640522875817,0.30718954248366015,0.15359477124183007,0.15359477124183007
P18408,-0.7879739144657893,0.2260536398467433,0.4061302681992337,0.26436781609195403,0.1532567049808429,0.48659003831417624,0.5134099616858238,0.30268199233716475,0.1532567049808429,0.14942528735632185
P33333,1.8050480810895895,0.264026402640264,0.48184818481848185,0.31683168316831684,0.11221122112211221,0.570957095709571,0.429042904290429,0.23102310231023102,0.1551155115511551,0.07590759075907591
P35731,1.1925016346182409,0.32014388489208634,0.48201438848920863,0.2805755395683453,0.09352517985611511,0.5287769784172662,0.4712230215827338,0.21942446043165467,0.12949640287769784,0.08992805755395683
Q04066,-1.272807284762854,0.23371647509578544,0.4559386973180077,0.2950191570881226,0.11877394636015326,0.5210727969348659,0.4789272030651341,0.23371647509578544,0.1111111111111111,0.12260536398467432
P00128,-0.8481092090746601,0.2125984251968504,0.4094488188976378,0.3543307086614173,0.10236220472440945,0.5433070866141733,0.4566929133858268,0.2992125984251969,0.14960629921259844,0.14960629921259844
P08524,-1.194988641145236,0.23579545454545456,0.42329545454545453,0.3068181818181818,0.1278409090909091,0.5284090909090909,0.4715909090909091,0.30113636363636365,0.14488636363636365,0.15625
P38992,0.8795004031738505,0.22349570200573066,0.3982808022922636,0.2922636103151863,0.20630372492836677,0.5816618911174785,0.4183381088825215,0.2521489971346705,0.15472779369627507,0.09742120343839542
P32771,-0.22692947773372063,0.36787564766839376,0.5699481865284974,0.3082901554404145,0.09067357512953368,0.572538860103627,0.4274611398963731,0.25906735751295334,0.13730569948186527,0.12176165803108809
P32377,-0.9695705962054486,0.32575757575757575,0.5176767676767676,0.28535353535353536,0.1111111111111111,0.5,0.5,0.24494949494949494,0.12121212121212122,0.12373737373737374
Q12471,-1.0198818080316823,0.2695214105793451,0.4987405541561713,0.2367758186397985,0.1486146095717884,0.4534005037783375,0.5465994962216625,0.24433249370277077,0.12090680100755667,0.12342569269521411
P40459,-1.2107071735974555,0.2297734627831715,0.49514563106796117,0.31715210355987056,0.10032362459546926,0.5307443365695793,0.4692556634304207,0.24919093851132687,0.11974110032362459,0.12944983818770225
Q12056,1.8070724375417697,0.3141025641025641,0.532051282051282,0.3269230769230769,0.08974358974358974,0.5448717948717948,0.4551282051282051,0.26282051282051283,0.1794871794871795,0.08333333333333333
Q12068,-0.6295977920305454,0.260233918128655,0.5058479532163743,0.2982456140350877,0.11695906432748537,0.5116959064327485,0.48830409356725146,0.29239766081871343,0.14912280701754385,0.14327485380116958
P00635,-1.6111129718594914,0.30620985010706636,0.5460385438972163,0.24411134903640258,0.15845824411134904,0.5074946466809421,0.4925053533190578,0.2334047109207709,0.09850107066381156,0.1349036402569593
P32368,0.3360202356592235,0.24398073836276082,0.48635634028892455,0.28731942215088285,0.15248796147672553,0.5200642054574639,0.4799357945425361,0.2568218298555377,0.14446227929373998,0.11235955056179775
P32356,0.38954660185068385,0.26897470039946736,0.474034620505992,0.25033288948069243,0.1411451398135819,0.5206391478029294,0.4793608521970706,0.27030625832223704,0.14647137150466044,0.12383488681757657
Q12189,-0.8359630703615816,0.26744186046511625,0.5155038759689923,0.32945736434108525,0.09302325581395349,0.5387596899224806,0.46124031007751937,0.2868217054263566,0.1434108527131783,0.1434108527131783
P08004,-0.5744043087608195,0.2572944297082228,0.48364279398762156,0.251105216622458,0.14500442086648982,0.5075154730327144,0.49248452696728556,0.22634836427939875,0.11582670203359859,0.11052166224580018
P50277,-0.4215058567255915,0.2625,0.49583333333333335,0.2916666666666667,0.12708333333333333,0.55,0.45,0.2375,0.12708333333333333,0.11041666666666666
P53206,0.6955221256080966,0.32061068702290074,0.5343511450381679,0.3282442748091603,0.09669211195928754,0.544529262086514,0.455470737913486,0.24936386768447838,0.14249363867684478,0.10687022900763359
P33312,-0.220141929629353,0.27049180327868855,0.5286885245901639,0.29508196721311475,0.09016393442622951,0.5327868852459017,0.4672131147540984,0.22950819672131148,0.12295081967213115,0.10655737704918032
P22140,-0.3725640624993618,0.27877237851662406,0.4629156010230179,0.319693094629156,0.1867007672634271,0.6163682864450127,0.3836317135549872,0.15601023017902813,0.08439897698209718,0.07161125319693094
P07149,-0.8225070539441507,0.27059970745977574,0.5060945880058508,0.29497805948317896,0.11506582155046319,0.5372988785958069,0.46270112140419306,0.24427108727450025,0.12237932715748416,0.12189176011701609
P40886,-1.130030614988525,0.3233743409490334,0.5149384885764499,0.29173989455184535,0.14938488576449913,0.6203866432337434,0.37961335676625657,0.17750439367311072,0.08611599297012303,0.0913884007029877
P35196,0.36596880317235425,0.26573426573426573,0.4370629370629371,0.2867132867132867,0.10839160839160839,0.5034965034965035,0.4965034965034965,0.32167832167832167,0.17482517482517482,0.14685314685314685
P35497,-0.13202288406387858,0.31932773109243695,0.5854341736694678,0.31932773109243695,0.1092436974789916,0.5966386554621849,0.40336134453781514,0.24089635854341737,0.12885154061624648,0.11204481792717087
P38131,-1.576401212694173,0.21336206896551724,0.4547413793103448,0.22844827586206898,0.16379310344827586,0.49353448275862066,0.5064655172413793,0.28879310344827586,0.12284482758620689,0.16594827586206898
P53167,0.9988778939568068,0.2756756756756757,0.4702702702702703,0.2891891891891892,0.12162162162162163,0.5621621621621622,0.43783783783783786,0.24324324324324326,0.14864864864864866,0.0945945945945946
P38734,1.0700876091570144,0.2948717948717949,0.489010989010989,0.3553113553113553,0.163003663003663,0.6611721611721612,0.33882783882783885,0.14835164835164835,0.08974358974358974,0.05860805860805861
P00854,0.5397657585815562,0.26640926640926643,0.416988416988417,0.416988416988417,0.16216216216216217,0.7065637065637066,0.29343629343629346,0.08108108108108109,0.05019305019305019,0.03088803088803089
P47143,-1.395578549597994,0.32941176470588235,0.5647058823529412,0.34411764705882353,0.10588235294117647,0.5794117647058824,0.42058823529411765,0.22941176470588234,0.10588235294117647,0.12352941176470589
P40004,1.601897957123781,0.26608187134502925,0.43567251461988304,0.31871345029239767,0.17251461988304093,0.5877192982456141,0.41228070175438597,0.1695906432748538,0.11988304093567251,0.049707602339181284
P53966,-0.967903479127183,0.210727969348659,0.42528735632183906,0.23563218390804597,0.18199233716475097,0.5134099616858238,0.48659003831417624,0.29693486590038315,0.1475095785440613,0.14942528735632185
P25358,1.6116029601151132,0.2420749279538905,0.44668587896253603,0.34293948126801155,0.19596541786743515,0.6368876080691642,0.3631123919308357,0.1729106628242075,0.12680115273775217,0.04610951008645533
Q00711,0.21551148685887253,0.340625,0.53125,0.2859375,0.1140625,0.5265625,0.4734375,0.2703125,0.1546875,0.115625
Q05567,0.5641771157990187,0.2835314091680815,0.49745331069609505,0.29711375212224106,0.1307300509337861,0.5704584040747029,0.4295415959252971,0.23429541595925296,0.13582342954159593,0.09847198641765705
P34230,1.265557086583671,0.2567409144196952,0.4466588511137163,0.2954279015240328,0.09730363423212192,0.47596717467760846,0.5240328253223916,0.2708089097303634,0.15357561547479484,0.11723329425556858
P06168,1.366953528879618,0.29873417721518986,0.4962025316455696,0.2759493670886076,0.1189873417721519,0.5367088607594936,0.46329113924050636,0.26582278481012656,0.14936708860759493,0.11645569620253164
Q03786,-0.004905206846117118,0.22797927461139897,0.43523316062176165,0.27979274611398963,0.11917098445595854,0.48704663212435234,0.5129533678756477,0.3626943005181347,0.19689119170984457,0.16580310880829016
P37299,0.8520525112781179,0.3116883116883117,0.4805194805194805,0.24675324675324675,0.15584415584415584,0.5844155844155844,0.4155844155844156,0.2077922077922078,0.12987012987012986,0.07792207792207792
Q08224,-0.6201904885174747,0.2867513611615245,0.5063520871143375,0.30671506352087113,0.11252268602540835,0.5553539019963702,0.44464609800362975,0.2558983666061706,0.1306715063520871,0.12522686025408347
P29704,-0.8163149047963068,0.19369369369369369,0.39864864864864863,0.32207207207207206,0.13963963963963963,0.545045045045045,0.45495495495495497,0.2725225225225225,0.1373873873873874,0.13513513513513514
Q00873,-0.04991736795929151,0.23660714285714285,0.49107142857142855,0.19196428571428573,0.13392857142857142,0.45089285714285715,0.5491071428571429,0.3080357142857143,0.16517857142857142,0.14285714285714285
P07277,-1.0918060019797178,0.309255079006772,0.5056433408577878,0.3182844243792325,0.09706546275395034,0.5349887133182845,0.4650112866817156,0.22573363431151242,0.11060948081264109,0.11512415349887133
P20048,1.237990114896634,0.24855491329479767,0.4161849710982659,0.37572254335260113,0.13102119460500963,0.6127167630057804,0.3872832369942196,0.16184971098265896,0.09826589595375723,0.06358381502890173
P00330,-0.27795516830778183,0.3505747126436782,0.5689655172413793,0.3333333333333333,0.10632183908045977,0.617816091954023,0.382183908045977,0.22413793103448276,0.1206896551724138,0.10344827586206896
Q05506,-0.21871297213369628,0.23064250411861614,0.4233937397034596,0.29983525535420097,0.12520593080724876,0.5337726523887973,0.46622734761120266,0.2915980230642504,0.15321252059308071,0.13838550247116968
Q06549,-0.013895731089621766,0.3380281690140845,0.5492957746478874,0.28169014084507044,0.09154929577464789,0.5845070422535211,0.4154929577464789,0.20422535211267606,0.11267605633802817,0.09154929577464789
P40582,-0.2978414934556661,0.2264957264957265,0.4188034188034188,0.3034188034188034,0.14957264957264957,0.5512820512820513,0.44871794871794873,0.28205128205128205,0.14957264957264957,0.13247863247863248
P27809,-1.218030580762694,0.25339366515837103,0.46153846153846156,0.2398190045248869,0.17194570135746606,0.5090497737556561,0.49095022624434387,0.27828054298642535,0.1334841628959276,0.14479638009049775
Q08579,0.021947286093091354,0.33889816360601,0.5108514190317195,0.2871452420701169,0.18196994991652754,0.6193656093489148,0.3806343906510851,0.15692821368948248,0.08681135225375626,0.07011686143572621
